texto,label,predito
"Quem tiver contraído covid-19 até 14 dias antes das eleições municipais não está proibido de votar. Publicações compartilhadas centenas de vezes em redes sociais alegam que quem tiver sido diagnosticado com covid-19 até 14 dias antes das eleições municipais, ou a partir de 1º de novembro, não poderá participar da votação do dia 15 do mesmo mês. O Tribunal Superior Eleitoral realmente recomenda que pessoas nessa situação fiquem em casa, mas elas não estão proibidas de votar caso queiram. Se não comparecerem às urnas, esses eleitores precisarão justificar sua ausência à autoridade eleitoral.Envie-nos por WhatsApp Email. “ eleição diagnosticar covid-19 o 1º novembro votar ” comedir texto compartilhar facebook instagram e múltiplo artigo o início novembro publicação o determinação atribuir o o planar segurança sanitário tribunal superior eleitoral tse determinar protocolo sanitário o adotados reduzir o riscar propagação covid-19 durante o votação escolher prefeito e vereador o país “ o documentar estabelecer contrair o doença dia pleito começar o contar n domingo 1º comparecer s urna ” continuar postagens",0,1.0
"É falso que a polícia apreendeu dólares do Instituto Lula para a Venezuela . . falso informação circular rede social caminhonete apreendido polícia rodoviário federal prf paraná levar dólar o venezuela nome instituto lula informação prf o veículo seguir paranaguá pr e haver vinculação o apreensão e o ex-presidente publicação verificar possuir 1,1 milhão visualização o d segunda-feira imagem apreensão compartilhar texto relacionar o dinheiro fundação ligar o o ex-presidente luiz inácio lula silvar caminhão interceptar sair instituto lula rumar venezuela cheio dinheiro texto boatar imagem realidade apreensão feito prf setembro campino sul pr município o km curitiba operação apreendido us$ espécie e quilo cocaína informação omitir boatar e tornar o casar relacionar o o tráfico drogar escondido o assoalho caminhonete",0,0.0
"Pelo menos 107 municípios de SP pretendem abrir escolas em setembro, diz governo . . pelar município paulista indicar adesão o o planar retomar atividades presenciar o escola setembro acordar o secretariar educação o balançar abranger município decidir pelar retornar escola público e privar comer optar pelar retomar atividades escola n o lista d município haver divulgar pelar pastar o 14h30 hoje o escola o paulo fechar março parir conter o disseminação coronavírus o governar estadual aval parir município haver dia o fase amarelo planar reabertura econômica reabrir colégio público e particular setembro parir atividades reforçar escolar o prático o decisão sobrar abrir setembro ficar o mão prefeitura vir sofrer pressão unidade privar pedir o reabertura quantum professorar veem risco aumentar o contaminação hoje o governar estadual publicar resolução detalhar comer o retornar atividades setembro parir reforçar escolar o diretriz priorizar o 1º 2º 5º e 9º ano ensinar fundamental e o 3º médio etapa considerar decisivo o processar aprendizagem o retornar atividades curricular o prever parir outubro o dia município enquadrar o fase amarelo planar reabertura publicar decreto liberar escola o retomar o atividades setembro algum rede comer sorocaba e cotio permitir o abertura colégio redar privar e estadual vário cenário município autorizar o redar municipal o autorizar o redar estadual e privar lembrar voltar o o município haver dia o fase amarelo o subsecretário articulação secretariar paulo henrique pimentel",1,0.0
Operação Apneia: MPF-PE denuncia ex-secretário de saúde do Recife por peculato . . o ministério público federal pernambuco denunciar pessoa âmbito operação apneia investigar supor direcionamento e desviar recurso único saudar comprar prefeitura recife respirador atendimento paciente infectar o coronavírus alvo ação o ex-secretário saudar município jailson barrir correar o acusar crime dispensar indevido licitação peculato e crime o ordem tributário jailson o denúncia atingir o ex-diretor executivo administração e finanças secretariar saudar município felipe soar bittencourt e o ex-gerente conservação redar secretariar saudar recife mariah simão mota loureiro amorim bravo empresário juarez freire silvar juvanete barreto freire e adriano césar limar cabral informação divulgar mpf,1,0.0
"Pegaram Felipe Santa Cruz, presidente da OAB, por causa de contrato milionário . Boato – Pegaram o presidente da OAB, Felipe Santa Cruz, por causa de um contrato milionário com a Petrobras e com o Serpro.. descobrir o motivar o atual presidente oab criticar o lavar jato e o bolsonaro o felipe santo cruz o moço oab e o contratar milionário o petrobras o felipe santo cruzar presidente oab-brasil contratar milionário o petrobras atacar o presidente o",0,0.0
homofóbico atirar vezar médico ejacular exame próstata. . entrar o site divulgar citar o metrópole correar horar segundar catraca livrar o dia entrar outro — o lista realmente assustador,0,0.0
Inmet alerta sobre risco de novos deslizamentos de terra em Minas e Espírito Santo devido à chuva. Aumento de intensidade das chuvas eleva o risco de desastres. Órgãos do governo se reuniram neste sábado em Brasília a fim de discutir ações emergenciais para atender cidades atingidas.. o governar receber instituto nacional meteorologia inmet n sábado o alertar minar gerar e espírito santo sofrer deslizamento terra dia causar aumentar intensidade chuva informar o órgão durante reunião manhã centrar nacional gerenciamento riscar e desastre cenad brasília chuva constante n ficar concentrar e intenso o solo encharcar aumentar o riscar deslizamento participar reunião representante ministério justiçar defeso saudar desenvolvimento regional e infraestrutura secretariar nacional proteção e defeso civil e inmet discutir ações emergenciais o atender cidade atingir chuva dia encontrar discutir o situação minar gerar espírito santo rir janeiro goiá bahia paulo distrito federal o situação considerar gravar entanto o minar e espírito santo,1,0.0
Protocolo italiano para atendimento domiciliar contra covid-19 não tem relação com “tratamento precoce”. . o senado italiano decidir abril criação protocolo único atendimento domiciliar pessoa infectar covid-19 postagem deputar eduardo bolsonaro facebook celebrar o aprovação itália medicamento tratamento imediato o covid-19 o aproximar o decisão italiano tratamento precoce defender médico e político brasil protocolo diferente,0,0.0
"Vídeo mostra inundação de abrigo de imigrantes, não de hospital de campanha em Manaus . Um vídeo que supostamente mostra a inundação de um hospital de campanha para pacientes de covid-19 em Manaus foi visualizado mais de 100 mil vezes em redes sociais desde o início de maio. A gravação realmente foi feita na capital amazonense, mas retrata outro incidente: a destruição de um abrigo de imigrantes destinado principalmente a cidadãos venezuelanos, após fortes chuvas atingirem o local.Envie-nos por WhatsApp Email. “ rir transbordar levar hospital campanha paciente e manaus deus viver o ” publicação compartilhar facebook instagram twitter e youtube o dia maio postagens acompanhar vídeo forte enxurrar água atingir pavilhão repletar pessoa “ misericórdia jesus o hospital buracar e beirar rir ” criticar usuário o vídeo viralizado retratar entanto hospital campanha",0,1.0
É falso que trilha sonora de Rebeca Andrade seja homenagem a Bolsonaro . . o trilhar sonoro apresentação ginasta brasileiro rebeca andrade durante o jogo olímpico tóquio o japão umar homenagem o o presidente jair bolsonaro conformar afirmar postagens apoiadores presidente o instagram o youtube e site o trilhar sonoro comer base o funk bailar favela compor mc joão e umar paródia feito pelar mc reaça ficar comer funk bolsonaro vídeo o paródia chegar o publicar o dia abril d ano o facebook senador flávio bolsonaro patriota-rj filho presidente,0,0.0
Títulos de eleitor achado no Lixo no Ceará 16/11/22: rapaz eu descobri o porquê o PT ganhou aqui no Ceará Olha a explicação tô carregando aqui os fardo olha vocês sabem o que é isso olha olha quantos olha quantos olha olha quantos tem muita olha por isso que o PT ganhou é tudo do Ceará Itaitinga Horizonte que é bem pertinho Horizonte Limoeiro do Norte Ceará 16/11/2022,0,0.0
"Prisão deste domingo (24) encerra os trabalhos da investigação do caso Marielle, diz Lewandowski O ministro da Justiça, Ricardo Lewandowski, afirmou que a prisão neste domingo (24) dos supostos mandantes do assassinato da vereadora Marielle Franco (PSOL-RJ), cometido em 2018, é uma ""vitória do Estado brasileiro"". Segundo Lewandowski, com a identificação dos supostos mandantes, pode-se dizer que os ""trabalhos foram dados como encerrados"". ""Este momento é extremamente significativo, é uma vitória do Estado brasileiro, das nossas forças de segurança do país com relação ao combate ao crime organizado"", disse o ministro. ""É claro que podem surgir novos elementos que levarão eventualmente a um relatório complementar da Polícia Federal. Mas neste momento, os trabalhos foram dados como encerrados."" De acordo com o ministro da Justiça, a prisão dos supostos mandantes do assassinato de Marielle Franco representa um ""triunfo expressivo do Estado brasileiro contra a criminalidade organizada"". ""Alguns integrantes dessa polícia [Civil do Rio de janeiro] logravam obstruir o avanço das investigações. Isso mostra que o crime organizado não terá sucesso em nosso país, pois temos polícia forte, efetiva, e as forças de segurança no Brasil estão alertas, atentas e estão preparadas para enfrentar o crime organizado"", acrescentou. Ele avaliou, ainda, ter a impressão de que há ""elementos suficientes"" nos autos para a oferta de uma denúncia por parte do Ministério Público. ""Depois de denunciados, todos ou alguns deles, será submetido ao relator acolhendo ao todo, ou em parte a denúncia, e depois o julgamento será feito pela primeira turma do STF"", declarou. Mais cedo, Domingos e Chiquinho foram presos no Rio de Janeiro como supostos mandantes do assassinato de Marirelle, em 2018, no qual também morreu o motorista Anderson Gomes. O delegado Rivaldo Barbosa também foi preso, suspeito de atrapalhar as investigações. Os três foram alvos de mandados de prisão preventiva expedidos pelo ministro Alexandre de Moraes, do Supremo Tribunal Federal (STF). A Operação Murder, Inc. foi deflagrada pela Procuradoria-Geral da República (PGR), pelo Ministério Público do Rio de Janeiro (MPRJ) e pela Polícia Federal (PF). O caso era investigado pela PF desde fevereiro do ano passado. Quem são os suspeitos de mandar matar MarielleRivaldo Barbosa assumiu Polícia Civil na véspera do atentado é suspeito de ter combinado não investigar o caso A prisão acontece após o Supremo Tribunal Federal (STF) homologar a delação premiada do ex-policial militar Ronnie Lessa – que está preso desde 2019, sob acusação de ser um dos executores do crime. Lessa apontou quem eram os mandantes e também indicou a motivação do crime. Os investigadores ainda trabalham para definir por que Marielle foi morta. Do que já se sabe, o motivo tem a ver com a expansão territorial da milícia no Rio. Motivação Motivação Na coletiva, o ministro Ricardo Lewandowski e o diretor-geral da PF, Andrei Rodrigues, disseram que a motivação do crime é ""complexa"" – ""até porque o crime organizado no RJ se dedica a várias atividades ilícitas"", completou Lewandowski. O ministro leu um trecho do relatório da PF que cita ""diversos indícios do envolvimento dos Brazão, em especial Domingos, em atividades criminosas como milicias e grilagem de terras. Ficou delineada divergência no campo politico em regularização fundiária e direito à moradia”. ""Me parece um trecho significativo sobre o assassinato de Marielle, que se opunha a esse grupo que queria regulariar terras para fins comerciais, enquanto o grupo de marielle queria utilizar essas terras para fins sociais, de moradia popular"", declarou Lewandowski. Da delação às prisões Da delação às prisões Segundo Lewandowski, a colaboração premiada do ex-policial militar Ronnie Lessa – suspeito de ter dado os tiros que mataram Marielle Franco e Anderson Gomes – permitiu que a PF concluísse o relatório. Com as conclusões do inquérito em mãos, o ministro Alexandre de Moraes, relator do caso no STF, determinou as medidas cumpridas neste domingo, incluindo as três prisões. Lewandowski também detalhou as demais medidas cautelares determinadas contra outros investigados que não foram presos neste domingo: Erica de Andrade Almeida Araújo, mulher de Rivaldo Barbosa;Giniton Laje, primeiro delegado a cuidar do caso na Polícia Civil do Rio;Marcos Antônio de Barros Pinto, comissário da Polícia Civil do Rio. Segundo o ministro da Justiça, as medidas cautelares incluíram: Busca e apreensão nas casas e veículos, menos nas dependências do congresso nacional;arresto (apreensão) de bens e valores;congelamento de contas bancárias;acesso ao conteúdo de dados em computadores, tablets, celulares, apreensão de documentos. ""Todos são obrigados usar tornozeleiras eletrônicas, a entregarem seus passaportes, estão proibidos de se comunicarem com os demais investigados"", emendou Lewandowski. ""O que esse relatório policial e as longas investigações revelam é o modus operandi das milícias no Rio de Janeiro. Bastante sofisticado, complexo, que se espaira por várias atividades. A partir desse caso, podemos desvendar outros casos, ou seguir o fio de um novelo cuja dimensão ainda não temos clara. Mas esta investigação é uma espécie de uma radiografia de como operam as milicias e o crime organizado no Rio de Janeiro. E como há um entrelaçamento com alguns órgãos políticos e públicos, algo realmente bastante preocupante"", disse o ministro. Família se manifesta Família se manifesta Por meio de nota, a família de Marielle Franco definiu este domingo como sendo um ""dia histórico para a democracia brasileira"". Afirmou, ainda, que este também foi um ""passo importante""na busca por justiça no caso de Marielle e Anderson. A ministra da Igualdade Racial, Anielle Franco, irmão de Marielle, comemorou, por meio de mensagem em rede social, a prisão de três supostos mandantes da morte da vereadora Marielle Franco (PSOL-RJ). ""Só deus sabe o quanto sonhamos com esse dia! Hoje é mais um grande passo para conseguirmos as respostas que tanto nos perguntamos nos últimos anos: quem mandou matar a Mari e por quê?Agradeço o empenho da PF, do gov federal, do MP federal e estadual e do ministro Alexandre de Moraes. Estamos mais perto da Justiça! Grande dia!"", afirmou. Outro lado Outro lado A defesa de Domingos Brazão afirmou que o conselheiro do TCE do RJ é inocente. ""Tenho certeza absoluta que improcede essa imputação. Ele não conhecia a Marielle, não tinha nenhuma ligação com a Marielle, e agora cabe à defesa provar isso (...) Tenho certeza absoluta que ele é inocente”, disse o advogado Ubiratan Guedes, na porta da sede da PF na Zona Portuária do Rio. O advogado Carlos Henrique Dias, que faz a defesa de Rivaldo Barbosa, não falou com os jornalistas. Alexandre Dumans, que advoga para a Associação de Delegados (Adpol) da Polícia Civil, informou que a entidade dará toda assistência ao delegado. Ainda de acordo com o defensor, ele ainda não teve acesso a investigação e busca detalhes do mandado de prisão e de busca e apreensão do seu cliente. ""A Adepol vai dar assistência ao delegado Rivaldo. Eu ainda não tive acesso aos altos e nem ao doutor. (Mas) Seremos constituídos e a Adepol, sem dúvida, ficará com o caso dele"", disse o advogado. Delegados afastados Delegados afastados Além das três prisões neste domingo, foram expedidos 12 mandados de busca e apreensão na sede da Polícia Civil do Rio e no Tribunal de Contas do Estado. A TV Globo apurou que entre os alvos estão o delegado Giniton Lages, titular da Delegacia de Homicídios à época do atentado e o primeiro a investigá-lo, e Marcos Antônio de Barros Pinto, um de seus principais subordinados. A jornalista Daniela Lima, da GloboNews, apurou que o ministro Alexandre de Moraes determinou o afastamento dos dois das atuais funções e o uso de tornozeleira. Octávio Guedes apurou ainda que Erica de Andrade Almeida Araújo, mulher de Rivaldo, teve busca e apreensão decretada, bens bloqueados e a suspensão da atividade comercial de sua empresa, que, segundo a PF, lavava dinheiro para o marido. Os agentes apreenderam documentos e levaram eletrônicos para perícia.",1,1.0
